,tractblock
19948,8340002000
19949,8426002044
19950,6111001005
19951,8426002065
19952,8412001012
19953,8412002021
19954,8356002014
19955,8356002007
19956,8402001018
19957,6007002005
19958,6007002013
19959,5305033015
19960,5305032059
19961,8424001004
19962,6813002001
19963,7108003007
19964,7302015015
19965,7304002002
19966,7302015016
19967,7302015017
19968,7302021024
19969,8388002196
19970,4313011009
19971,3301004015
19972,8388002098
19973,1104001011
19974,8323001054
19975,714001003
19976,6813001009
19977,5203004022
19978,8356001033
19979,6905001004
19980,6905001008
19981,1609002027
19982,7307002021
19983,7307002019
19984,2832001017
19985,8365002006
19986,2504001003
19987,626001020
19988,707001004
19989,8426002025
19990,7109002007
19991,5305012017
19992,7505003003
19993,7004021006
19994,7004021022
19995,6505003025
19996,7003011006
19997,7005022011
19998,6606005014
19999,6608003007
20000,8352001004
20001,5607002001
20002,8352001002
20003,5611003005
20004,6502005010
20005,6404001007
20006,6404001004
20007,5609004017
20008,5609006011
20009,5502002097
20010,5502002118
20011,5306001024
20012,7402003021
20013,7402003016
20014,7502004008
20015,3107001019
20016,7110001007
20017,7110003005
20018,7110003018
20019,7302021038
20020,7302021000
20021,7302023003
20022,6903002008
20023,6903001011
20024,3006001011
20025,2925002017
20026,2925002014
20027,8417001009
20028,8417001022
20029,8417001019
20030,8413004006
20031,7206002013
20032,7206002016
20033,7111003001
20034,7114003001
20035,7111002019
20036,7302022003
20037,7207002019
20038,7502003006
20039,7302022016
20040,7302022008
20041,7501003006
20042,7307002006
20043,7307002007
20044,6607001003
20045,6713003001
20046,7305001013
20047,7305001033
20048,3006001001
20049,3006001013
20050,8413002011
20051,8432001007
20052,6007002039
20053,6007002021
20054,5906002003
20055,5804001011
20056,5804001009
20057,5804001005
20058,5803001018
20059,5804004010
20060,6304004006
20061,3017021006
20062,3018032002
20063,3018012030
20064,3018011008
20065,3016002011
20066,8435001039
20067,5802002025
20068,5206001032
20069,6115002009
20070,6103003019
20071,6812003008
20072,6810004013
20073,6810004012
20074,5201001016
20075,4607002003
20076,4607001007
20077,8339001009
20078,4603023011
20079,4603023014
20080,4603024030
20081,7608021032
20082,7707001069
20083,5206001047
20084,8428002007
20085,3301002015
20086,3301004042
20087,8391001081
20088,2801002028
20089,8330001063
20090,8331001015
20091,3514001004
20092,902005010
20093,1002002010
20094,1105014004
20095,1104001034
20096,1002003014
20097,1906022008
20098,1908003018
20099,1908004002
20100,1904022032
20101,2507003003
20102,1503005002
20103,2504005024
20104,2504001011
20105,1103004019
20106,1007003010
20107,1504013009
20108,1505013005
20109,1006002012
20110,903001024
20111,1003004015
20112,1006004036
20113,1506004004
20114,902002026
20115,1002006016
20116,2504001001
20117,2505002008
20118,2505002023
20119,1003003002
20120,1907022006
20121,2506003001
20122,1504023012
20123,1504012017
20124,1104001036
20125,1104001024
20126,1104001043
20127,1105021020
20128,1105021013
20129,1002006014
20130,1002006012
20131,901004013
20132,2305002010
20133,1508004011
20134,1903002008
20135,1201002002
20136,1201002003
20137,1201002006
20138,1201003027
20139,1202001042
20140,1910001007
20141,1908001008
20142,1909001010
20143,1902004006
20144,1903002011
20145,8313001039
20146,1910001011
20147,1910001000
20148,8313001027
20149,1601001014
20150,1601001002
20151,1101004005
20152,1105015001
20153,1105022000
20154,1204003013
20155,1105013023
20156,8317001038
20157,1502001015
20158,1510021003
20159,2107001011
20160,2101001010
20161,713001002
20162,8378002009
20163,2412001003
20164,8325001028
20165,625001006
20166,8323001056
20167,2207012008
20168,2210002010
20169,2428001044
20170,2426003009
20171,8324001010
20172,204003012
20173,309003007
20174,309002017
20175,8308001004
20176,502001020
20177,502003019
20178,404021003
20179,509001023
20180,505001006
20181,403003003
20182,5807001005
20183,1605011012
20184,1608005015
20185,2106011006
20186,2101003018
20187,1608005019
20188,714002007
20189,801005006
20190,801001004
20191,812013002
20192,814012009
20193,814022001
20194,2205003005
20195,2212002015
20196,8367002001
20197,2410002002
20198,2426001005
20199,206024009
20200,505003008
20201,513002006
20202,8323001000
20203,8309001041
20204,819001010
20205,2801001000
20206,8391001042
20207,8391001057
20208,3301004068
20209,3301004067
20210,3301004064
20211,627002000
20212,705001006
20213,615001011
20214,207021005
20215,3514001001
20216,403002001
20217,1608003006
20218,633013002
20219,8330001006
20220,8395001013
20221,8364003005
20222,3902002008
20223,3907001006
20224,3907001018
20225,8330002093
20226,3602001008
20227,3801001001
20228,8330002000
20229,2434002015
20230,8364003017
20231,4101002006
20232,3802002005
20233,3801001015
20234,4108002000
20235,3514001002
20236,3801001025
20237,3801001028
20238,8360003001
20239,4109003016
20240,4110001001
20241,7103001020
20242,7103001013
20243,7102005004
20244,7106002004
20245,7102004010
20246,7102002006
20247,7102002011
20248,7108001002
20249,7108005014
20250,6718001009
20251,6718001029
20252,3007001004
20253,2924001002
20254,8423002033
20255,814012008
20256,8423002029
20257,8308002004
20258,314002004
20259,8315001047
20260,8315001042
20261,9800001019
20262,9800001022
20263,9800001086
20264,9800001075
20265,8423001081
20266,3017022000
20267,3017021007
20268,3017023009
20269,3016002006
20270,8305002012
20271,3011002003
20272,2307001001
20273,2308001002
20274,2308001006
20275,2308001004
20276,2309003004
20277,2309001006
20278,2425002016
20279,2425001002
20280,2425001007
20281,2425001005
20282,2425001010
20283,2411001016
20284,2411001012
20285,2517001026
20286,8421002004
20287,8421002000
20288,2312003007
20289,8421004004
20290,3007003005
20291,5807001002
20292,3008002000
20293,3009002015
20294,8330002060
20295,3008001017
20296,3009001001
20297,3011001005
20298,3011001007
20299,2925001002
20300,2925001001
20301,2925002005
20302,2925002011
20303,2925003010
20304,8434001031
20305,8434001041
20306,3005002008
20307,3109003011
20308,1201004009
20309,8423001012
20310,2521011026
20311,8314001015
20312,2705001022
20313,2608002018
20314,307061002
20315,8429004004
20316,2924002033
20317,8414002007
20318,8431001034
20319,6505003013
20320,6503022041
20321,6605003015
20322,6605003004
20323,6605003016
20324,6605004018
20325,6605004017
20326,6605001011
20327,6608004010
20328,6608005009
20329,6605001005
20330,6304002006
20331,8351004004
20332,8351004002
20333,6305003003
20334,6305003013
20335,6305002010
20336,8351001037
20337,8342004023
20338,8342004009
20339,4304003013
20340,4309002014
20341,4309002002
20342,4312002022
20343,4313023010
20344,4313023008
20345,4604001002
20346,4603021002
20347,4603021005
20348,4314002006
20349,4313011007
20350,4601001036
20351,4313021011
20352,4313021002
20353,4308002001
20354,4308002003
20355,4308001004
20356,4605005002
20357,4605001005
20358,4605004013
20359,4605004014
20360,4605002018
20361,6007002014
20362,5306001037
20363,5305031025
20364,5305031018
20365,4908003006
20366,6911004016
20367,7110002025
20368,5103004005
20369,4805001012
20370,4805003009
20371,4805003028
20372,4801001032
20373,4605007012
20374,8343002011
20375,6905001024
20376,4111001000
20377,8361001010
20378,8361001005
20379,6904002010
20380,4403002019
20381,4403002022
20382,4403003004
20383,4801002036
20384,8343004004
20385,8343003009
20386,4605004007
20387,4905002022
20388,4905002028
20389,4908003032
20390,4908003031
20391,4907001004
20392,4907001000
20393,4906001061
20394,4906001041
20395,4406002017
20396,4406002005
20397,4406002008
20398,4403001017
20399,4403001007
20400,8424001039
20401,4403005015
20402,6911001031
20403,6911001025
20404,6903002039
20405,6904004008
20406,6904004006
20407,6903001001
20408,6911004004
20409,6911003002
20410,6911002013
20411,6911002012
20412,6912002024
20413,8424002013
20414,7109001014
20415,7109001022
20416,4406001020
20417,4406001011
20418,4406001021
20419,4406002026
20420,4406001030
20421,4406001029
20422,4406001025
20423,4409003016
20424,4409003023
20425,4409001002
20426,4409002001
20427,4904001019
20428,4905001011
20429,4905002000
20430,4903001021
20431,4701001002
20432,4701002021
20433,4701002018
20434,4407001010
20435,4408001008
20436,4701002028
20437,4804005018
20438,4804006019
20439,4804005023
20440,4804003020
20441,4804006006
20442,4804002011
20443,4804002012
20444,4801002030
20445,6720002000
20446,6720001016
20447,7001002007
20448,8424001011
20449,8424001019
20450,8424002008
20451,8424002041
20452,8424002042
20453,7003013011
20454,4604001004
20455,5205002034
20456,5205002037
20457,5205001021
20458,5205001016
20459,5204003005
20460,5206001024
20461,5206001000
20462,5206001009
20463,5203003009
20464,5203004007
20465,5206001010
20466,5203002020
20467,5203002009
20468,5204003000
20469,5204001011
20470,5204004014
20471,5204002006
20472,5203001019
20473,5203001015
20474,5705001012
20475,6112002000
20476,8404001023
20477,7112001027
20478,7114001015
20479,7114002035
20480,1006004044
20481,2808001002
20482,4907003032
20483,4910001013
20484,4701001037
20485,4801001028
20486,4604004009
20487,4503002009
20488,4605007014
20489,4605007008
20490,8418001022
20491,8418002039
20492,7103001016
20493,8418001000
20494,6905001020
20495,4109003017
20496,6904003000
20497,4406001001
20498,4701001021
20499,4701001022
20500,8343006026
20501,8343002042
20502,8343002031
20503,8342001013
20504,4312002026
20505,4312002015
20506,4606001014
20507,4607002002
20508,4603022000
20509,4312002002
20510,4205002000
20511,8411001015
20512,3201004019
20513,6407003000
20514,3201002034
20515,207011005
20516,6716003003
20517,2001001001
20518,8346004050
20519,5501001004
20520,5502002034
20521,8322001024
20522,6007001015
20523,1005004001
20524,7109002024
20525,9800001003
20526,209021006
20527,8391001007
20528,8391001008
20529,3201002010
20530,8391001002
20531,8433001044
20532,626001016
20533,7004021000
20534,7005022001
20535,7203002022
20536,7104006018
20537,7306001005
20538,7302014007
20539,6720003016
20540,6607002018
20541,7104005005
20542,7104005014
20543,7104005019
20544,7104003011
20545,7104002002
20546,7104001012
20547,7103001012
20548,7103001005
20549,7102005006
20550,7104002010
20551,7105001003
20552,7106001004
20553,7107002007
20554,7108005001
20555,7107001009
20556,7102004005
20557,7108004000
20558,6719001040
20559,6719001039
20560,6814002013
20561,8429001002
20562,2804001040
20563,8382002042
20564,8368001005
20565,8416001002
20566,8415002036
20567,8415002019
20568,8433001027
20569,8433001028
20570,8412003000
20571,3109001000
20572,3108002008
20573,3108003000
20574,3108003006
20575,3108003012
20576,8412002026
20577,815003005
20578,8330002088
20579,8330002075
20580,2832001013
20581,2832001011
20582,8429003012
20583,8330002115
20584,8331003026
20585,8331003025
20586,3107001007
20587,8331003005
20588,3106001019
20589,3106001001
20590,3106001018
20591,3104001002
20592,1605011017
20593,1605011016
20594,8308001011
20595,318001000
20596,2207012003
20597,2106012006
20598,1508004009
20599,1508003004
20600,1508003006
20601,1508002006
20602,8324001000
20603,2222002002
20604,2222001006
20605,505005003
20606,502001003
20607,502001001
20608,502001011
20609,502001009
20610,502001004
20611,406001002
20612,409001017
20613,2209022001
20614,2209022003
20615,2209022005
20616,2209021008
20617,8331003009
20618,2207013004
20619,2207013009
20620,1605012009
20621,1407023008
20622,8330002067
20623,9800001078
20624,7108002001
20625,7108001014
20626,7108004009
20627,7108006004
20628,8420002006
20629,6103003034
20630,6403004014
20631,8424003020
20632,5610005021
20633,5610003019
20634,5610003021
20635,6404002002
20636,6404002000
20637,5610001021
20638,5610002013
20639,5611006021
20640,6403006002
20641,6403006003
20642,5611005021
20643,5611005019
20644,6403006008
20645,6403006010
20646,6403004035
20647,6403005000
20648,6403005012
20649,6406003005
20650,6406002013
20651,6811005009
20652,6716002002
20653,6716002017
20654,6809004024
20655,6809004019
20656,6809001017
20657,6809001028
20658,6812003002
20659,6812004002
20660,6812002005
20661,6812002002
20662,6812002000
20663,6812002014
20664,6811003009
20665,8349001014
20666,6809004025
20667,8346003046
20668,8346003025
20669,8346002006
20670,8346004055
20671,8346004025
20672,6121001038
20673,8399002039
20674,8399001005
20675,8397002011
20676,8399002003
20677,8399002004
20678,8397003021
20679,8399002026
20680,6121001045
20681,6119002028
20682,6103001006
20683,8397003007
20684,6009003008
20685,6006001014
20686,8397002003
20687,6806002022
20688,5805011008
20689,5805011011
20690,5802001023
20691,5802001030
20692,6814004011
20693,6814003007
20694,6814003000
20695,5401012008
20696,5401012009
20697,7504002024
20698,8339002000
20699,5201001039
20700,5202003013
20701,7503003016
20702,7401004003
20703,7404002001
20704,7401004022
20705,7404001018
20706,7404001020
20707,7401001012
20708,7401001010
20709,8419001016
20710,8424002074
20711,6609001012
20712,6809002023
20713,6911001002
20714,6809002022
20715,3405001041
20716,8322001005
20717,5201001076
20718,2819001015
20719,2520002006
20720,8367001012
20721,2420002008
20722,8422001080
20723,2514001000
20724,8430001021
20725,8413003012
20726,3102002002
20727,1507003000
20728,1101003018
20729,1101003001
20730,1503002000
20731,1507003005
20732,1101004004
20733,1105021019
20734,1505012002
20735,1202003017
20736,5001004004
20737,5001004019
20738,5001004034
20739,4914002000
20740,4909011026
20741,5003001010
20742,5305013000
20743,7004011058
20744,7002001014
20745,7004012021
20746,7004012030
20747,7302014012
20748,7112003001
20749,6720003013
20750,6609002002
20751,6501003015
20752,6503021008
20753,6502001020
20754,6502004002
20755,6203004003
20756,5305012030
20757,5501001013
20758,5501001015
20759,5501001017
20760,8412002028
20761,3108003015
20762,3108003017
20763,6006002006
20764,8399002008
20765,5907002010
20766,5907001010
20767,7108004005
20768,7102002012
20769,6712001002
20770,6309003005
20771,6304002016
20772,6201002028
20773,8305003029
20774,5802001025
20775,5805012004
20776,5803001013
20777,5804002011
20778,5804002003
20779,6805002028
20780,3006002001
20781,3018022006
20782,8434001027
20783,3009001003
20784,8432002076
20785,6809002000
20786,6910003008
20787,8414002001
20788,7305004028
20789,7307001025
20790,7501001008
20791,7506001017
20792,7506001020
20793,7501001010
20794,7306003034
20795,7307001003
20796,6704001027
20797,6116001008
20798,6704001024
20799,7108003004
20800,7108001012
20801,6813001020
20802,4911001021
20803,5303001016
20804,5303001014
20805,5302004042
20806,6119002027
20807,6702001020
20808,6806002031
20809,6903002013
20810,6911004014
20811,8435001010
20812,8403001004
20813,5801001006
20814,5801002004
20815,5805023025
20816,8428006002
20817,6812003011
20818,8424003005
20819,8424003004
20820,6912003011
20821,6912001015
20822,3018022017
20823,3018012000
20824,3007002004
20825,3009001009
20826,3009002018
20827,4402012008
20828,8413004014
20829,5905001037
20830,8424002068
20831,5001001022
20832,4409002008
20833,4409002014
20834,4909024007
20835,5001004022
20836,5001004026
20837,4503004020
20838,6915002022
20839,4402014011
