,area,city code,use internet at home,household id,household size,employment,education, hispanic,race,internet service provider,high-speed service,satellite,dial-up,other internet service,mobile data plan internet,dont need internet,cant afford internet,internet not available in area,no device for internet,no internet for other reason,internet comm with doctor,research health info online,electronic health monitoring,access health records online,would buy internet if lower price,use internet for online classes,state,county
2367,16980,0,1,057459301335104,1,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2368,16980,1,1,010715943274743,1,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
2369,16980,1,1,131691070620900,1,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
2370,16980,1,1,297000301616109,1,1,38,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2371,16980,1,1,179051070696607,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,1,17,0
2372,16980,1,1,179051070696607,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2373,16980,1,1,179051070696607,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2374,16980,1,1,967670701096105,2,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2375,16980,1,1,967670701096105,2,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
2376,16980,0,1,167671701096105,6,1,39,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2377,16980,0,1,167671701096105,6,7,39,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2378,16980,0,1,167671701096105,6,-1,-1,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2379,16980,0,1,167671701096105,6,-1,-1,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2380,16980,0,1,167671701096105,6,-1,-1,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2381,16980,1,1,167260719050762,5,1,35,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2382,16980,1,1,167260719050762,5,7,35,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2383,16980,1,1,167260719050762,5,1,43,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2384,16980,1,1,167260719050762,5,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2385,16980,1,1,167260719050762,5,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2386,16980,1,1,643057086103841,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2387,16980,1,1,643057086103841,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2388,16980,1,1,643057086103841,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2389,16980,1,1,643057086103841,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2390,16980,1,1,703380644581601,1,7,40,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2391,16980,0,1,635037544103351,3,1,44,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2392,16980,0,1,635037544103351,3,1,40,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2393,16980,0,1,635037544103351,3,-1,-1,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2394,16980,1,2,175881070698348,1,1,39,1,1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,2,2,17,0
2395,16980,0,1,937884701856108,1,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2396,16980,0,1,163570414073721,1,5,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2397,16980,1,1,757455301336104,3,1,36,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2398,16980,1,1,757455301336104,3,6,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2399,16980,1,1,757455301336104,3,6,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2400,16980,1,1,451678063610848,1,5,39,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2401,16980,1,1,571486130907468,1,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,17,0
2402,16980,1,2,010717177669540,2,6,39,2,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2403,16980,1,2,010717177669540,2,1,39,2,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2404,16980,0,1,010717348086770,2,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2405,16980,0,1,010717348086770,2,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2406,0,0,2,754240483251001,1,5,39,2,1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,-1,-1,-1,-1,1,-1,17,0
2407,0,0,2,010710177906486,2,5,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2408,0,0,2,010710177906486,2,1,40,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2409,16980,0,1,402106026710749,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2410,16980,0,1,402106026710749,3,2,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2411,16980,0,1,917287301470107,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,2,17,0
2412,16980,0,1,917287301470107,2,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
2413,16980,0,1,797830714721001,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2414,16980,0,1,797830714721001,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2415,16980,0,1,130211070054561,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
2416,16980,0,1,130211070054561,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2417,16980,0,1,118151070024874,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
2418,16980,0,1,118151070024874,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
2419,16980,0,1,118151070024874,4,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
2420,16980,0,1,118151070024874,4,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
2421,16980,0,1,048077927107311,2,5,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
2422,16980,0,1,048077927107311,2,5,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2423,16980,0,1,010710883217704,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
2424,16980,0,1,010710883217704,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2425,16980,0,1,010710887488786,1,1,44,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2426,16980,0,1,871847180808607,2,1,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2427,16980,0,1,871847180808607,2,1,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2428,16980,0,2,122801070023299,1,5,33,1,1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,2,2,17,0
2429,0,0,1,119501070093036,2,5,39,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2430,0,0,1,119501070093036,2,5,35,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2431,16980,0,1,971751170502304,5,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,17,0
2432,16980,0,1,971751170502304,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,1,17,0
2433,16980,0,1,971751170502304,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,17,0
2434,16980,0,1,971751170502304,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,17,0
2435,16980,0,1,971751170502304,5,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,17,0
2436,16980,0,1,716150409041001,1,1,40,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
2437,16980,0,1,170251070064866,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2438,16980,0,1,170251070064866,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2439,16980,0,1,170251070064866,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2440,16980,0,1,170251070064866,4,1,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2441,16980,0,1,071044110509905,6,1,34,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2442,16980,0,1,071044110509905,6,7,35,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2443,16980,0,1,071044110509905,6,7,35,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2444,16980,0,1,071044110509905,6,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2445,16980,0,1,071044110509905,6,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2446,16980,0,1,071044110509905,6,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2447,0,0,1,010710323251056,4,6,39,2,1,1,2,2,2,1,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2448,0,0,1,010710323251056,4,-1,-1,2,1,1,2,2,2,1,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2449,0,0,1,010710323251056,4,-1,-1,2,1,1,2,2,2,1,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2450,0,0,1,010710323251056,4,-1,-1,2,1,1,2,2,2,1,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2451,16980,0,2,310003421762697,1,1,43,2,4,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,1,2,17,97
2452,16980,0,1,010710669342273,1,1,40,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,97
2453,14010,0,1,371279002010053,1,5,40,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2454,41180,0,1,271505130206608,2,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,119
2455,41180,0,1,271505130206608,2,1,35,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,119
2456,37900,0,1,121681070092314,2,5,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2457,37900,0,1,121681070092314,2,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2458,37900,0,1,727031201070100,2,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
2459,37900,0,1,727031201070100,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
2460,41180,0,1,010710269744481,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,163
2461,41180,0,1,010710269744481,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,163
2462,41180,0,1,010710269744481,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,163
2463,41180,0,1,997692701220105,2,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,17,163
2464,41180,0,1,997692701220105,2,5,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,163
2465,41180,0,1,792970592261001,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,163
2466,41180,0,1,792970592261001,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,163
2467,44100,0,1,188371070075924,5,5,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2468,44100,0,1,188371070075924,5,6,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2469,44100,0,1,188371070075924,5,6,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2470,44100,0,1,188371070075924,5,6,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2471,44100,0,1,188371070075924,5,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2472,0,0,1,931275009810633,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,1,17,0
2473,0,0,1,931275009810633,3,6,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
2474,0,0,1,931275009810633,3,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
2475,0,0,1,410008331533777,1,5,41,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2476,0,0,2,710000181839437,2,1,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2477,0,0,2,710000181839437,2,1,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2478,0,0,1,103861070016641,3,6,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2479,0,0,1,103861070016641,3,6,35,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2480,0,0,1,103861070016641,3,4,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2481,16980,0,1,010710505257495,4,1,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2482,16980,0,1,010710505257495,4,7,43,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2483,16980,0,1,010710505257495,4,7,36,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2484,16980,0,1,010710505257495,4,-1,-1,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2485,16980,0,1,110009811765237,4,7,37,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2486,16980,0,1,110009811765237,4,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2487,16980,0,1,110009811765237,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2488,16980,0,1,110009811765237,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2489,16980,0,1,201108136710759,4,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2490,16980,0,1,201108136710759,4,5,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2491,16980,0,1,201108136710759,4,5,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2492,16980,0,1,201108136710759,4,7,37,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
2493,16980,3,1,109720818012760,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,2,17,0
2494,16980,3,1,109720818012760,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,17,0
2495,16980,3,1,109720818012760,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,17,0
2496,16980,3,1,871261180700209,2,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2497,16980,3,1,871261180700209,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2498,16980,0,1,910000651378777,4,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2499,16980,0,1,910000651378777,4,1,41,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2500,16980,0,1,910000651378777,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2501,16980,0,1,910000651378777,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2502,16980,0,1,103780211051798,3,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2503,16980,0,1,103780211051798,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2504,16980,0,1,103780211051798,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2505,16980,0,1,210006281181897,2,1,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2506,16980,0,1,210006281181897,2,7,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2507,16980,0,2,005105755710942,2,1,39,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2508,16980,0,2,005105755710942,2,1,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2509,16980,2,1,910000651268777,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2510,16980,2,1,910000651268777,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2511,16980,2,1,910000651268777,3,7,37,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
2512,16980,0,2,007101127710518,3,1,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2513,16980,0,2,007101127710518,3,1,43,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2514,16980,0,2,007101127710518,3,1,41,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2515,16060,0,1,083087455101151,3,2,38,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2516,16060,0,1,083087455101151,3,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2517,16060,0,1,083087455101151,3,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2518,40420,0,1,157971070071929,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
2519,40420,0,1,157971070071929,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2520,40420,0,1,772950799711001,2,1,39,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,1,17,0
2521,40420,0,1,772950799711001,2,5,39,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2522,40420,0,1,971775009710192,6,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2523,40420,0,1,971775009710192,6,7,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2524,40420,0,1,971775009710192,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2525,40420,0,1,971775009710192,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2526,40420,0,1,971775009710192,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2527,40420,0,1,971775009710192,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2528,0,0,2,967023401170104,1,6,40,2,1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
2529,0,0,1,174771070044135,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2530,0,0,1,174771070044135,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2531,0,0,2,714780093251001,1,5,43,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2532,40420,0,2,571106180100908,1,7,40,2,1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,-1,-1,-1,-1,1,-1,17,0
2533,40420,0,2,910000151016887,1,6,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
2534,40420,0,1,809101581710060,2,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,1,17,0
2535,41180,0,1,760270714201001,3,1,43,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
2536,41180,0,1,760270714201001,3,-1,-1,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2537,41180,0,1,760270714201001,3,-1,-1,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
2538,0,0,1,021772001410923,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,1,17,0
2539,0,0,1,021772001410923,2,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
2540,16980,0,1,037817501755109,1,2,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
2541,16980,0,1,410508451486387,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2542,16980,0,1,410508451486387,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2543,16980,0,1,410508451486387,3,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2544,16980,1,1,010606691225777,4,7,42,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
2545,16980,1,1,010606691225777,4,7,42,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2546,16980,1,1,010606691225777,4,1,44,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2547,16980,1,1,010606691225777,4,7,43,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
2548,16980,0,1,175881070688338,4,1,39,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
2549,16980,0,1,175881070688338,4,1,31,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
2550,16980,0,1,175881070688338,4,1,37,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,17,0
2551,16980,0,1,175881070688338,4,5,31,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
2552,16980,1,1,163590011096708,5,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2553,16980,1,1,163590011096708,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2554,16980,1,1,163590011096708,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2555,16980,1,1,163590011096708,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2556,16980,4,1,607097865107761,3,1,39,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,17,0
2557,16980,4,1,607097865107761,3,7,39,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,2,-1,1,17,0
2558,16980,1,1,067679701096105,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
2559,16980,1,1,067679701096105,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
2560,16980,1,2,186071070760824,7,7,43,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
