ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2014,"2014",0,"Total",32250,15324,"Census Tract 19, Bernalillo County, NM","14000US35001001900"
2014,"2014",0,"Total",15054,6762,"Census Tract 20, Bernalillo County, NM","14000US35001002000"
2014,"2014",0,"Total",17414,6521,"Census Tract 21, Bernalillo County, NM","14000US35001002100"
2014,"2014",0,"Total",41800,4756,"Census Tract 22, Bernalillo County, NM","14000US35001002200"
2014,"2014",0,"Total",28832,2701,"Census Tract 23, Bernalillo County, NM","14000US35001002300"
2014,"2014",0,"Total",42742,6381,"Census Tract 24.01, Bernalillo County, NM","14000US35001002401"
2014,"2014",0,"Total",34626,3013,"Census Tract 24.02, Bernalillo County, NM","14000US35001002402"
2014,"2014",0,"Total",26825,10893,"Census Tract 25, Bernalillo County, NM","14000US35001002500"
2014,"2014",0,"Total",38977,10958,"Census Tract 26, Bernalillo County, NM","14000US35001002600"
2014,"2014",0,"Total",38007,2640,"Census Tract 27, Bernalillo County, NM","14000US35001002700"
2014,"2014",0,"Total",35972,5139,"Census Tract 29, Bernalillo County, NM","14000US35001002900"
2014,"2014",0,"Total",40597,7168,"Census Tract 30.01, Bernalillo County, NM","14000US35001003001"
2014,"2014",0,"Total",59904,12900,"Census Tract 30.02, Bernalillo County, NM","14000US35001003002"
2014,"2014",0,"Total",72273,21273,"Census Tract 31, Bernalillo County, NM","14000US35001003100"
2014,"2014",0,"Total",42969,7971.999999999999,"Census Tract 32.01, Bernalillo County, NM","14000US35001003201"
2014,"2014",0,"Total",43173,12707,"Census Tract 32.02, Bernalillo County, NM","14000US35001003202"
2014,"2014",0,"Total",21624,3365,"Census Tract 34, Bernalillo County, NM","14000US35001003400"
2014,"2014",0,"Total",34555,9784,"Census Tract 35.01, Bernalillo County, NM","14000US35001003501"
2014,"2014",0,"Total",58100,16065,"Census Tract 35.02, Bernalillo County, NM","14000US35001003502"
2014,"2014",0,"Total",56696,13770.000000000002,"Census Tract 36, Bernalillo County, NM","14000US35001003600"
2014,"2014",0,"Total",46066,9043,"Census Tract 37.07, Bernalillo County, NM","14000US35001003707"
2014,"2014",0,"Total",70750,11132,"Census Tract 37.12, Bernalillo County, NM","14000US35001003712"
2014,"2014",0,"Total",34458,4010,"Census Tract 37.14, Bernalillo County, NM","14000US35001003714"
2014,"2014",0,"Total",81724,9827,"Census Tract 37.15, Bernalillo County, NM","14000US35001003715"
2014,"2014",0,"Total",57813,16103.999999999998,"Census Tract 37.17, Bernalillo County, NM","14000US35001003717"
2014,"2014",0,"Total",68560,5658,"Census Tract 37.18, Bernalillo County, NM","14000US35001003718"
2014,"2014",0,"Total",52933,6130,"Census Tract 37.19, Bernalillo County, NM","14000US35001003719"
2014,"2014",0,"Total",84256,6355,"Census Tract 37.22, Bernalillo County, NM","14000US35001003722"
2014,"2014",0,"Total",38525,11656,"Census Tract 37.23, Bernalillo County, NM","14000US35001003723"
2014,"2014",0,"Total",74792,12436,"Census Tract 37.24, Bernalillo County, NM","14000US35001003724"
2014,"2014",0,"Total",40917,7469,"Census Tract 37.25, Bernalillo County, NM","14000US35001003725"
2014,"2014",0,"Total",102083,8774,"Census Tract 37.26, Bernalillo County, NM","14000US35001003726"
2014,"2014",0,"Total",45457,9672,"Census Tract 37.28, Bernalillo County, NM","14000US35001003728"
2014,"2014",0,"Total",124018,15838,"Census Tract 37.29, Bernalillo County, NM","14000US35001003729"
2014,"2014",0,"Total",112750,7512,"Census Tract 37.30, Bernalillo County, NM","14000US35001003730"
2014,"2014",0,"Total",136250,28905.000000000004,"Census Tract 37.31, Bernalillo County, NM","14000US35001003731"
2014,"2014",0,"Total",108043,17238,"Census Tract 37.32, Bernalillo County, NM","14000US35001003732"
2014,"2014",0,"Total",29808,5024,"Census Tract 37.33, Bernalillo County, NM","14000US35001003733"
2014,"2014",0,"Total",61163,11309,"Census Tract 37.35, Bernalillo County, NM","14000US35001003735"
2014,"2014",0,"Total",34907,6636,"Census Tract 37.36, Bernalillo County, NM","14000US35001003736"
2014,"2014",0,"Total",120179,20495,"Census Tract 37.37, Bernalillo County, NM","14000US35001003737"
2014,"2014",0,"Total",58879,12010,"Census Tract 37.38, Bernalillo County, NM","14000US35001003738"
2014,"2014",0,"Total",37721,6312,"Census Tract 40.01, Bernalillo County, NM","14000US35001004001"
2014,"2014",0,"Total",37466,5591,"Census Tract 43, Bernalillo County, NM","14000US35001004300"
2014,"2014",0,"Total",42000,8320,"Census Tract 44.01, Bernalillo County, NM","14000US35001004401"
2014,"2014",0,"Total",41161,14124.999999999998,"Census Tract 44.02, Bernalillo County, NM","14000US35001004402"
2014,"2014",0,"Total",33218,3499.9999999999995,"Census Tract 45.01, Bernalillo County, NM","14000US35001004501"
2014,"2014",0,"Total",40625,8915,"Census Tract 46.03, Bernalillo County, NM","14000US35001004603"
2014,"2014",0,"Total",40742,3939,"Census Tract 46.04, Bernalillo County, NM","14000US35001004604"
2014,"2014",0,"Total",49469,9994,"Census Tract 47.12, Bernalillo County, NM","14000US35001004712"
2014,"2014",0,"Total",42547,7971,"Census Tract 47.13, Bernalillo County, NM","14000US35001004713"
2014,"2014",0,"Total",40737,8453,"Census Tract 47.16, Bernalillo County, NM","14000US35001004716"
2014,"2014",0,"Total",55583,4939,"Census Tract 47.17, Bernalillo County, NM","14000US35001004717"
2014,"2014",0,"Total",49896,15186.000000000002,"Census Tract 47.22, Bernalillo County, NM","14000US35001004722"
2014,"2014",0,"Total",76979,8185,"Census Tract 47.23, Bernalillo County, NM","14000US35001004723"
2014,"2014",0,"Total",108125,13629,"Census Tract 47.24, Bernalillo County, NM","14000US35001004724"
2014,"2014",0,"Total",54836,15021.999999999998,"Census Tract 47.25, Bernalillo County, NM","14000US35001004725"
2014,"2014",0,"Total",58750,11435,"Census Tract 47.26, Bernalillo County, NM","14000US35001004726"
2014,"2014",0,"Total",67283,11164,"Census Tract 47.27, Bernalillo County, NM","14000US35001004727"
2014,"2014",0,"Total",66480,12297,"Census Tract 47.28, Bernalillo County, NM","14000US35001004728"
2014,"2014",0,"Total",63370,11993,"Census Tract 47.29, Bernalillo County, NM","14000US35001004729"
2014,"2014",0,"Total",46420,7929,"Census Tract 47.33, Bernalillo County, NM","14000US35001004733"
2014,"2014",0,"Total",42943,5005,"Census Tract 47.34, Bernalillo County, NM","14000US35001004734"
2014,"2014",0,"Total",50000,23790,"Census Tract 47.35, Bernalillo County, NM","14000US35001004735"
2014,"2014",0,"Total",35888,6357,"Census Tract 47.36, Bernalillo County, NM","14000US35001004736"
2014,"2014",0,"Total",55530,10985,"Census Tract 47.37, Bernalillo County, NM","14000US35001004737"
2014,"2014",0,"Total",54148,11953,"Census Tract 47.38, Bernalillo County, NM","14000US35001004738"
2014,"2014",0,"Total",38761,5092,"Census Tract 47.39, Bernalillo County, NM","14000US35001004739"
2014,"2014",0,"Total",40092,8128.999999999999,"Census Tract 47.40, Bernalillo County, NM","14000US35001004740"
2014,"2014",0,"Total",30531,9362,"Census Tract 47.41, Bernalillo County, NM","14000US35001004741"
2014,"2014",0,"Total",58081,7393.999999999999,"Census Tract 47.42, Bernalillo County, NM","14000US35001004742"
2014,"2014",0,"Total",73828,15530.000000000002,"Census Tract 47.43, Bernalillo County, NM","14000US35001004743"
2014,"2014",0,"Total",90570,6681,"Census Tract 47.44, Bernalillo County, NM","14000US35001004744"
2014,"2014",0,"Total",83864,5752,"Census Tract 47.45, Bernalillo County, NM","14000US35001004745"
2014,"2014",0,"Total",58782,2292,"Census Tract 47.46, Bernalillo County, NM","14000US35001004746"
2014,"2014",0,"Total",75420,3902,"Census Tract 47.48, Bernalillo County, NM","14000US35001004748"
2014,"2014",0,"Total",31596,2625,"Census Tract 47.49, Bernalillo County, NM","14000US35001004749"
2014,"2014",0,"Total",55508,12276,"Census Tract 47.50, Bernalillo County, NM","14000US35001004750"
2014,"2014",0,"Total",83125,8802,"Census Tract 47.53, Bernalillo County, NM","14000US35001004753"
2013,"2013",0,"Total",72250,14949,"Census Tract 1.07, Bernalillo County, NM","14000US35001000107"
2013,"2013",0,"Total",47468,8233,"Census Tract 1.08, Bernalillo County, NM","14000US35001000108"
2013,"2013",0,"Total",68250,9077,"Census Tract 1.09, Bernalillo County, NM","14000US35001000109"
2013,"2013",0,"Total",33795,3062,"Census Tract 1.10, Bernalillo County, NM","14000US35001000110"
2013,"2013",0,"Total",65469,6941,"Census Tract 1.11, Bernalillo County, NM","14000US35001000111"
2013,"2013",0,"Total",86852,5609,"Census Tract 1.12, Bernalillo County, NM","14000US35001000112"
2013,"2013",0,"Total",47389,5618,"Census Tract 1.13, Bernalillo County, NM","14000US35001000113"
2013,"2013",0,"Total",51969,16592,"Census Tract 1.14, Bernalillo County, NM","14000US35001000114"
2013,"2013",0,"Total",35168,6595,"Census Tract 1.15, Bernalillo County, NM","14000US35001000115"
2013,"2013",0,"Total",50294,7406.000000000001,"Census Tract 1.16, Bernalillo County, NM","14000US35001000116"
2013,"2013",0,"Total",66799,5065,"Census Tract 1.17, Bernalillo County, NM","14000US35001000117"
2013,"2013",0,"Total",59276,11022,"Census Tract 1.18, Bernalillo County, NM","14000US35001000118"
2013,"2013",0,"Total",86827,20553,"Census Tract 1.19, Bernalillo County, NM","14000US35001000119"
2013,"2013",0,"Total",41458,6396,"Census Tract 1.20, Bernalillo County, NM","14000US35001000120"
2013,"2013",0,"Total",35205,3870.0000000000005,"Census Tract 1.21, Bernalillo County, NM","14000US35001000121"
2013,"2013",0,"Total",44441,12546,"Census Tract 1.22, Bernalillo County, NM","14000US35001000122"
2013,"2013",0,"Total",54603,7076,"Census Tract 1.23, Bernalillo County, NM","14000US35001000123"
2013,"2013",0,"Total",27308,7470,"Census Tract 1.24, Bernalillo County, NM","14000US35001000124"
2013,"2013",0,"Total",90968,6922,"Census Tract 1.25, Bernalillo County, NM","14000US35001000125"
2013,"2013",0,"Total",49594,13339,"Census Tract 1.26, Bernalillo County, NM","14000US35001000126"
2013,"2013",0,"Total",47917,6281,"Census Tract 1.27, Bernalillo County, NM","14000US35001000127"
2013,"2013",0,"Total",40543,2831,"Census Tract 1.28, Bernalillo County, NM","14000US35001000128"
2013,"2013",0,"Total",34057,5552,"Census Tract 1.29, Bernalillo County, NM","14000US35001000129"
2013,"2013",0,"Total",38806,7818,"Census Tract 2.03, Bernalillo County, NM","14000US35001000203"
2013,"2013",0,"Total",48448,13779,"Census Tract 2.04, Bernalillo County, NM","14000US35001000204"
2013,"2013",0,"Total",38408,3842,"Census Tract 2.05, Bernalillo County, NM","14000US35001000205"
2013,"2013",0,"Total",46875,7854,"Census Tract 2.06, Bernalillo County, NM","14000US35001000206"
2013,"2013",0,"Total",53263,4046,"Census Tract 2.07, Bernalillo County, NM","14000US35001000207"
2013,"2013",0,"Total",48939,2293,"Census Tract 2.08, Bernalillo County, NM","14000US35001000208"
2013,"2013",0,"Total",53663,5591,"Census Tract 3, Bernalillo County, NM","14000US35001000300"
2013,"2013",0,"Total",62174,7460,"Census Tract 4.01, Bernalillo County, NM","14000US35001000401"
2013,"2013",0,"Total",54855,6358,"Census Tract 4.02, Bernalillo County, NM","14000US35001000402"
2013,"2013",0,"Total",30617,6615,"Census Tract 5.01, Bernalillo County, NM","14000US35001000501"
2013,"2013",0,"Total",40430,8930,"Census Tract 5.02, Bernalillo County, NM","14000US35001000502"
2013,"2013",0,"Total",47912,7473.000000000001,"Census Tract 6.01, Bernalillo County, NM","14000US35001000601"
2013,"2013",0,"Total",21599,4278,"Census Tract 6.03, Bernalillo County, NM","14000US35001000603"
2013,"2013",0,"Total",21250,3747.9999999999995,"Census Tract 6.04, Bernalillo County, NM","14000US35001000604"
2013,"2013",0,"Total",46938,9385,"Census Tract 7.04, Bernalillo County, NM","14000US35001000704"
2013,"2013",0,"Total",28150,4061,"Census Tract 7.07, Bernalillo County, NM","14000US35001000707"
2013,"2013",0,"Total",37259,12008,"Census Tract 7.08, Bernalillo County, NM","14000US35001000708"
2013,"2013",0,"Total",67639,13595.000000000002,"Census Tract 7.11, Bernalillo County, NM","14000US35001000711"
2013,"2013",0,"Total",25142,9054,"Census Tract 7.12, Bernalillo County, NM","14000US35001000712"
2013,"2013",0,"Total",34109,5275,"Census Tract 7.13, Bernalillo County, NM","14000US35001000713"
2013,"2013",0,"Total",60107,5085,"Census Tract 7.14, Bernalillo County, NM","14000US35001000714"
2013,"2013",0,"Total",49191,11993,"Census Tract 8.01, Bernalillo County, NM","14000US35001000801"
2013,"2013",0,"Total",21513,3609,"Census Tract 9.01, Bernalillo County, NM","14000US35001000901"
2013,"2013",0,"Total",17085,2175,"Census Tract 9.03, Bernalillo County, NM","14000US35001000903"
2013,"2013",0,"Total",34219,6480,"Census Tract 9.04, Bernalillo County, NM","14000US35001000904"
2013,"2013",0,"Total",56926,3446,"Census Tract 11.01, Bernalillo County, NM","14000US35001001101"
2013,"2013",0,"Total",45586,21701,"Census Tract 11.02, Bernalillo County, NM","14000US35001001102"
2013,"2013",0,"Total",24316,3519.9999999999995,"Census Tract 12, Bernalillo County, NM","14000US35001001200"
2013,"2013",0,"Total",28060,5628,"Census Tract 13, Bernalillo County, NM","14000US35001001300"
2013,"2013",0,"Total",28531,6680,"Census Tract 14, Bernalillo County, NM","14000US35001001400"
2013,"2013",0,"Total",33636,16447,"Census Tract 15, Bernalillo County, NM","14000US35001001500"
2013,"2013",0,"Total",20855,4452,"Census Tract 16, Bernalillo County, NM","14000US35001001600"
2013,"2013",0,"Total",31098,7395,"Census Tract 17, Bernalillo County, NM","14000US35001001700"
2013,"2013",0,"Total",30806,5234,"Census Tract 18, Bernalillo County, NM","14000US35001001800"
2013,"2013",0,"Total",36406,26378,"Census Tract 19, Bernalillo County, NM","14000US35001001900"
2013,"2013",0,"Total",18713,2662,"Census Tract 20, Bernalillo County, NM","14000US35001002000"
2013,"2013",0,"Total",25606,15604.000000000002,"Census Tract 21, Bernalillo County, NM","14000US35001002100"
2013,"2013",0,"Total",39135,7847.000000000001,"Census Tract 22, Bernalillo County, NM","14000US35001002200"
2013,"2013",0,"Total",31660,5522,"Census Tract 23, Bernalillo County, NM","14000US35001002300"
2013,"2013",0,"Total",45934,4280,"Census Tract 24.01, Bernalillo County, NM","14000US35001002401"
2013,"2013",0,"Total",32423,3023,"Census Tract 24.02, Bernalillo County, NM","14000US35001002402"
2013,"2013",0,"Total",27029,12533,"Census Tract 25, Bernalillo County, NM","14000US35001002500"
2013,"2013",0,"Total",39896,7675.000000000001,"Census Tract 26, Bernalillo County, NM","14000US35001002600"
2013,"2013",0,"Total",36667,2611,"Census Tract 27, Bernalillo County, NM","14000US35001002700"
2013,"2013",0,"Total",34487,4782,"Census Tract 29, Bernalillo County, NM","14000US35001002900"
2013,"2013",0,"Total",50789,8237,"Census Tract 30.01, Bernalillo County, NM","14000US35001003001"
2013,"2013",0,"Total",49476,10833,"Census Tract 30.02, Bernalillo County, NM","14000US35001003002"
2013,"2013",0,"Total",76719,32555.000000000004,"Census Tract 31, Bernalillo County, NM","14000US35001003100"
2013,"2013",0,"Total",43934,6902.999999999999,"Census Tract 32.01, Bernalillo County, NM","14000US35001003201"
2013,"2013",0,"Total",43995,8946,"Census Tract 32.02, Bernalillo County, NM","14000US35001003202"
2013,"2013",0,"Total",19969,3071,"Census Tract 34, Bernalillo County, NM","14000US35001003400"
2013,"2013",0,"Total",33009,6242,"Census Tract 35.01, Bernalillo County, NM","14000US35001003501"
2013,"2013",0,"Total",71168,21545,"Census Tract 35.02, Bernalillo County, NM","14000US35001003502"
2013,"2013",0,"Total",58924,11098,"Census Tract 36, Bernalillo County, NM","14000US35001003600"
2013,"2013",0,"Total",43457,16287.999999999998,"Census Tract 37.07, Bernalillo County, NM","14000US35001003707"
2013,"2013",0,"Total",76597,10627,"Census Tract 37.12, Bernalillo County, NM","14000US35001003712"
2013,"2013",0,"Total",35758,2356,"Census Tract 37.14, Bernalillo County, NM","14000US35001003714"
2013,"2013",0,"Total",81800,7049,"Census Tract 37.15, Bernalillo County, NM","14000US35001003715"
2013,"2013",0,"Total",58654,13380,"Census Tract 37.17, Bernalillo County, NM","14000US35001003717"
2013,"2013",0,"Total",76364,10747,"Census Tract 37.18, Bernalillo County, NM","14000US35001003718"
2013,"2013",0,"Total",50840,5324,"Census Tract 37.19, Bernalillo County, NM","14000US35001003719"
2013,"2013",0,"Total",85909,11351,"Census Tract 37.22, Bernalillo County, NM","14000US35001003722"
2013,"2013",0,"Total",42560,9155,"Census Tract 37.23, Bernalillo County, NM","14000US35001003723"
2013,"2013",0,"Total",69559,11731,"Census Tract 37.24, Bernalillo County, NM","14000US35001003724"
2013,"2013",0,"Total",40733,6150,"Census Tract 37.25, Bernalillo County, NM","14000US35001003725"
2013,"2013",0,"Total",107010,20794,"Census Tract 37.26, Bernalillo County, NM","14000US35001003726"
2013,"2013",0,"Total",45679,9377,"Census Tract 37.28, Bernalillo County, NM","14000US35001003728"
2013,"2013",0,"Total",113192,5718,"Census Tract 37.29, Bernalillo County, NM","14000US35001003729"
2013,"2013",0,"Total",111217,8516,"Census Tract 37.30, Bernalillo County, NM","14000US35001003730"
2013,"2013",0,"Total",135625,32880,"Census Tract 37.31, Bernalillo County, NM","14000US35001003731"
2013,"2013",0,"Total",118367,12158,"Census Tract 37.32, Bernalillo County, NM","14000US35001003732"
2013,"2013",0,"Total",29901,5783,"Census Tract 37.33, Bernalillo County, NM","14000US35001003733"
2013,"2013",0,"Total",58142,11315,"Census Tract 37.35, Bernalillo County, NM","14000US35001003735"
2013,"2013",0,"Total",31936,6307,"Census Tract 37.36, Bernalillo County, NM","14000US35001003736"
2013,"2013",0,"Total",110909,22129,"Census Tract 37.37, Bernalillo County, NM","14000US35001003737"
2013,"2013",0,"Total",62563,7784.999999999999,"Census Tract 37.38, Bernalillo County, NM","14000US35001003738"
2013,"2013",0,"Total",36779,8080,"Census Tract 40.01, Bernalillo County, NM","14000US35001004001"
2013,"2013",0,"Total",39651,5944,"Census Tract 43, Bernalillo County, NM","14000US35001004300"
2013,"2013",0,"Total",40455,5688,"Census Tract 44.01, Bernalillo County, NM","14000US35001004401"
2013,"2013",0,"Total",38448,10165,"Census Tract 44.02, Bernalillo County, NM","14000US35001004402"
2013,"2013",0,"Total",31538,5764,"Census Tract 45.01, Bernalillo County, NM","14000US35001004501"
2013,"2013",0,"Total",42357,11654,"Census Tract 46.03, Bernalillo County, NM","14000US35001004603"
2013,"2013",0,"Total",38173,7931,"Census Tract 46.04, Bernalillo County, NM","14000US35001004604"
2013,"2013",0,"Total",51017,6465,"Census Tract 47.12, Bernalillo County, NM","14000US35001004712"
2013,"2013",0,"Total",43630,4510,"Census Tract 47.13, Bernalillo County, NM","14000US35001004713"
2013,"2013",0,"Total",42134,10461,"Census Tract 47.16, Bernalillo County, NM","14000US35001004716"
2013,"2013",0,"Total",59728,10336,"Census Tract 47.17, Bernalillo County, NM","14000US35001004717"
2013,"2013",0,"Total",49135,10483,"Census Tract 47.22, Bernalillo County, NM","14000US35001004722"
2013,"2013",0,"Total",80926,7382,"Census Tract 47.23, Bernalillo County, NM","14000US35001004723"
2013,"2013",0,"Total",102212,17683,"Census Tract 47.24, Bernalillo County, NM","14000US35001004724"
2013,"2013",0,"Total",63625,12806,"Census Tract 47.25, Bernalillo County, NM","14000US35001004725"
2013,"2013",0,"Total",56290,4652,"Census Tract 47.26, Bernalillo County, NM","14000US35001004726"
2013,"2013",0,"Total",74107,14592.000000000002,"Census Tract 47.27, Bernalillo County, NM","14000US35001004727"
2013,"2013",0,"Total",67292,13401,"Census Tract 47.28, Bernalillo County, NM","14000US35001004728"
2013,"2013",0,"Total",65087,14560,"Census Tract 47.29, Bernalillo County, NM","14000US35001004729"
2013,"2013",0,"Total",49663,8963,"Census Tract 47.33, Bernalillo County, NM","14000US35001004733"
2013,"2013",0,"Total",42121,5209,"Census Tract 47.34, Bernalillo County, NM","14000US35001004734"
2013,"2013",0,"Total",24835,4869,"Census Tract 47.35, Bernalillo County, NM","14000US35001004735"
2013,"2013",0,"Total",37734,11939,"Census Tract 47.36, Bernalillo County, NM","14000US35001004736"
2013,"2013",0,"Total",58229,15633,"Census Tract 47.37, Bernalillo County, NM","14000US35001004737"
2013,"2013",0,"Total",46432,9495,"Census Tract 47.38, Bernalillo County, NM","14000US35001004738"
2013,"2013",0,"Total",38614,7201,"Census Tract 47.39, Bernalillo County, NM","14000US35001004739"
2013,"2013",0,"Total",40391,7669,"Census Tract 47.40, Bernalillo County, NM","14000US35001004740"
2013,"2013",0,"Total",28698,6912.999999999999,"Census Tract 47.41, Bernalillo County, NM","14000US35001004741"
2013,"2013",0,"Total",52591,7873,"Census Tract 47.42, Bernalillo County, NM","14000US35001004742"
2013,"2013",0,"Total",65764,19981,"Census Tract 47.43, Bernalillo County, NM","14000US35001004743"
2013,"2013",0,"Total",84111,11343,"Census Tract 47.44, Bernalillo County, NM","14000US35001004744"
2013,"2013",0,"Total",82453,7692,"Census Tract 47.45, Bernalillo County, NM","14000US35001004745"
2013,"2013",0,"Total",56774,3946.0000000000005,"Census Tract 47.46, Bernalillo County, NM","14000US35001004746"
2013,"2013",0,"Total",74750,4595,"Census Tract 47.48, Bernalillo County, NM","14000US35001004748"
2013,"2013",0,"Total",32887,2005,"Census Tract 47.49, Bernalillo County, NM","14000US35001004749"
2013,"2013",0,"Total",54467,6586,"Census Tract 47.50, Bernalillo County, NM","14000US35001004750"
2013,"2013",0,"Total",82049,7368.999999999999,"Census Tract 47.53, Bernalillo County, NM","14000US35001004753"
